key,N,R2,R2adj,RMSE,x_Intercept__B,x_Intercept__p,caliber_B,caliber_p,myelin_B,myelin_p,length_B,length_p,int_my_cal_B,int_my_cal_p,int_my_len_B,int_my_len_p,dom_x1,domfrac_x1,dom_x2,domfrac_x2,dom_x3,domfrac_x3,dom_x1_x2,domfrac_x1_x2,dom_x2_x3,domfrac_x2_x3
11,39,0.899853501502446,0.884679789608877,0.33958829542716,0.292048763878056,0.0829667010941234,0.368009059950864,0.0300787198961712,-0.787323404045126,0.00109809276502612,0.0720664900102836,0.795107970674797,-0.0970578130922171,0.495660735394198,-0.43096421548104,0.0986601740520915,0.369611307206269,29.6313586447587,0.440223771563271,35.2922873429841,0.423684470235509,33.9663485531755,0.00945096909001325,0.757674479072218,0.00439485464206374,0.35233098000949
12,62,0.824098550284675,0.80839306370295,0.437729295680619,-0.340981908773134,0.0322627862480611,0.189307685595551,0.298514811778264,-0.207464025809047,0.381714680333473,-0.0974873052716511,0.648515704671176,0.02265650232291,0.869768053188283,0.453672439627981,0.116703951469295,0.340534470567673,32.083283592921,0.445630871032102,41.98488801809,0.220138552784194,20.7402428510008,0.0206908287434646,1.94937600661257,0.0344130644557857,3.24220953137557
13,39,0.714856115485762,0.671652496619968,0.573016145828398,0.0989982029163246,0.508779849702232,0.883298587197421,0.00795472074392519,-0.34757151568438,0.0895196921032066,0.507677105426138,0.103432382985221,-0.380352445770559,0.0867657688162943,-0.528474665092977,0.0575514161466774,0.366054459421035,36.6705811954452,0.339048918606898,33.965221783302,0.256020078192579,25.6475636982384,0.0144780783389779,1.45038404428463,0.0226222390699877,2.26624927872982
14,72,0.699407556510429,0.676635401700613,0.56865156141471,-0.278640165726035,0.130513360331829,0.966016377141291,3.4972008061229e-07,0.127838043180781,0.671812481223699,0.228486789336428,0.407152076756138,0.368714466629929,0.0306896304713144,0.780134112629344,0.0355499149956886,0.352690536590263,44.4449296956454,0.242611734971766,30.5731523403069,0.138669710819012,17.4747119892999,0.0289549528925077,3.64881025187042,0.0306181080091241,3.85839572287738
15,85,0.583169654541165,0.556787987107062,0.665741701332385,-0.0585506790156113,0.741658080697044,0.259595555317296,0.21935813602744,-0.754801609755133,0.0129673048771187,0.358792716239465,0.126440729542225,0.08431267133524,0.546762759865089,0.163317933434137,0.573825273796547,0.208405422795742,29.3848332278985,0.35336112156921,49.8233562603178,0.134997203558853,19.0343910422019,0.00860748418599372,1.21364158342989,0.0038566242452886,0.543777886151967
16,37,0.598163867722617,0.533351588323039,0.683116689648966,0.0483629132620254,0.85973098985545,1.18624433673385,0.00966957397760293,0.249598561579602,0.351895206940018,0.320414689973784,0.446887376277196,-0.0582582395270998,0.80159439022862,-0.120401814110164,0.772196262434736,0.32051179262084,47.1811940546643,0.146912536990051,21.6263771766753,0.099356608339835,14.6258687718257,0.0033508929841598,0.493270874214246,0.109189239764373,16.0732891226205
17,137,0.365353843132172,0.341130707373858,0.811707639871735,-0.34695006227897,0.000116565643496434,0.125703822105252,0.384730692370794,0.139430933623807,0.221089799922458,-0.0813999409643115,0.532935729707142,0.19981305562874,0.100400161732134,0.770400608208476,2.40980586745795e-05,0.0714502247761077,13.0526289225891,0.162258536533804,29.6416207721479,0.0693763599263121,12.6737723352963,0.0736900599427315,13.4618052039699,0.170625845846755,31.1701727659968
18,75,0.644636067969881,0.618885058402481,0.61734507497632,0.259054308253753,0.0922015557981017,0.647219446972777,0.00198574907873411,-1.14225290488034,2.25780404749913e-06,0.775476251819783,0.000201037171340473,0.192454822384316,0.162418875266306,-0.119282911730368,0.617089577440353,0.247790687451,31.8490871179006,0.365516204863149,46.9806092046655,0.158183530438531,20.331680312038,0.00521939126520138,0.670859945617126,0.00130522463523769,0.167763419778783
19,60,0.656129154738282,0.624289261658494,0.612952476413553,0.334506271180446,0.143707176918616,1.02098025855833,1.42638763347008e-05,-0.939801602281206,0.0285916014019117,0.814089372654183,0.00806092026901835,0.162902375214211,0.315165151663829,-0.24667572109593,0.505561256471295,0.357189905255724,45.0977577477768,0.270053358085014,34.0961509345355,0.159317835255294,20.1150061452593,0.00342147622538519,0.431985629161971,0.00205215837622691,0.259099543266471
20,71,0.518895045653598,0.481886972242336,0.719800686133088,-0.350601182681543,0.0164646199741577,-0.00330475274821408,0.984769558178892,0.101924257981511,0.58389641916317,-0.532490976089194,0.0369843656679157,-0.177671583181079,0.351777610135699,0.302973130728957,0.292526386094109,0.183007715089426,25.7773696871112,0.226171616194683,31.8571780459251,0.172118463607533,24.2435750002177,0.0452958586490987,6.3801031181795,0.083361308159369,11.7417741485666
21,59,0.60551393615767,0.568298269757451,0.657040128335058,0.294060844669312,0.22027674343065,0.968626078908942,0.000121609791272912,-0.936724634271881,0.0109746284674933,1.10216832027328,0.00195432256941909,0.0538109146666929,0.777924842103419,-0.290535462322275,0.424000731254101,0.29231896074022,42.4691726965631,0.233026449608084,33.8549388182435,0.150199991193125,21.8216066068732,0.00439386665984737,0.638357092917284,0.00836931465905438,1.21592478540292
22,67,0.49071781126609,0.448973369566589,0.742311680113826,-0.331414658328846,0.18303465396957,0.655095031851447,0.00111992630630919,0.179416311639288,0.571273682332303,0.111613436111514,0.686044364287361,-0.0622632001627221,0.74198249906754,0.326284625068149,0.375624834200822,0.266272052581059,46.1138434421841,0.126414545492587,21.8928742357796,0.0852296224942789,14.7603378959238,0.0174296749901219,3.01852671338068,0.0820773524410087,14.2144177127317
23,125,0.38971484338893,0.364072609917876,0.797450556512517,-0.233597286033152,0.0173697460406076,0.657449072500676,3.25835222720782e-05,0.156213175520108,0.216685197531766,0.234894162374079,0.119534204828302,0.196085656262905,0.205611428208144,0.525996072810345,0.00603525758435687,0.168799779620575,35.6654278832798,0.0788712949056379,16.6645862147503,0.0609629052195437,12.8807520042392,0.0420724838719075,8.88942593868807,0.122580384848017,25.8998079590427
24,98,0.554549562932533,0.530340300048432,0.685317225780564,0.0413082685242444,0.795320683835475,0.85229520400339,2.13905130645115e-06,-0.742443028459879,0.0171245125235317,0.774343959282708,0.000224670367973205,0.520448714910647,1.76331209073587e-05,0.505151395703915,0.0425116781142602,0.269240098070996,38.0677966844844,0.224265271615157,31.7088161250977,0.152462461002205,21.556632942236,0.051034579342347,7.21576765200243,0.010262316379721,1.45098659617952
25,96,0.555121162484823,0.530405671511758,0.685269529811622,0.118985339935776,0.569628437814704,0.99142381951326,5.83428344620655e-07,-0.523938864095258,0.108721011199367,0.675084357412285,0.012494682502228,0.33509031753813,0.0153388830298251,0.189832305687624,0.557713896939066,0.333921619969711,52.5964122071117,0.161053952780361,25.3678096338564,0.111125537298865,17.5035224345104,0.020681607563925,3.25758588688144,0.00809256371775419,1.27466983764011
26,61,0.462858869877487,0.414027858048168,0.76548817231348,0.0441142877843547,0.881843302785423,1.04210836236535,2.71008822735234e-05,0.213755621706872,0.584998439312099,0.195193803072707,0.609256086902286,0.119377338410456,0.538794960281205,0.0569255076528987,0.89347527296837,0.308780176618947,59.6797687866128,0.0848949634700125,16.4081510883086,0.0709012510234733,13.7035036189653,0.00278509375670244,0.538291522691102,0.0500335769699978,9.67028498342222
27,111,0.472443311713556,0.447321564652297,0.743423456280271,-0.215067941086762,0.0442405037828698,0.829309541994758,6.38919592402894e-07,0.0720012991765998,0.632951191031137,0.413744690796983,0.00862215748547426,0.20493240702875,0.116740585165733,0.497384085100966,0.00379906709166032,0.215989619347826,39.4535310808845,0.107858022926365,19.7017795239285,0.0812554450902759,14.8424458455002,0.0395219527728549,7.21923857641528,0.102828162226292,18.7830049732716
28,83,0.519372414240798,0.488162830749941,0.71542796230652,-0.12570675654812,0.18643332330686,0.753611941987954,2.15286634450664e-05,0.180294083007975,0.206042436125743,-0.0148978191517756,0.92027918015106,0.223250734228474,0.195529782453649,0.446881605643176,0.0272819830265595,0.293525982007853,44.073306403998,0.147394603977286,22.1314907080801,0.142777516904603,21.4382291035832,0.0199832475588142,3.000510505346,0.0623135701894518,9.3564632789927
29,122,0.465019404197743,0.441959895757991,0.747020819148977,-0.100577687525632,0.483823720780128,0.835466911109901,4.56458941805753e-08,-0.177160574743269,0.449033147725704,0.502248108154816,0.0171276499731944,0.292301517778038,0.0147539728790456,0.408156043838771,0.0791184524820899,0.257824014105371,51.3992836931154,0.103173541457762,20.568472434238,0.0898106453734955,17.9044719951007,0.0170510201919388,3.39925754062737,0.0337509095587305,6.72851433691851
30,111,0.570952588400609,0.550521759276829,0.670431384052963,-0.0896819898451186,0.473216218318811,0.927463051669375,1.22617479884266e-10,-0.275105320036184,0.142303027118533,0.549004607240842,0.00244668258804751,0.369888929648763,0.00198930080962403,0.459904488006053,0.0290908643202351,0.344656000062406,53.4803410151084,0.124733018386787,19.3548476102586,0.108744724515966,16.8739408269546,0.0216480892245653,3.3591383694049,0.0446717997813937,6.93173217827341
31,127,0.373400416031651,0.34750787123957,0.807769848880503,-0.067467953950126,0.552126064801991,0.845213327501233,1.94978497623308e-07,-0.259293336590178,0.143539452549144,0.685493125263304,0.000453675464212677,0.211563246863335,0.0970368920982098,0.276257501881907,0.116286130865162,0.181212382827092,44.9524355193545,0.0672086813697396,16.6721162675555,0.0763437481080976,18.9382058808291,0.023925106628791,5.93497969755529,0.0544303586073493,13.5022626347056
